Year,File Name,File Date,Record Count,Status (Sent or Pending)
2021,NMC7.MNFOPR.DMA,03/01/2021,5425,
2021,NMC7.MNFOPR.DMA,04/01/2021,5348,
2021,NMC7.MNFOPR.DMA,05/01/2021,5286,
2021,NMC7.MNFOPR.DMA,06/01/2021,5279,
2021,NMC7.MNFOPR.DMA,07/01/2021,5198,
2021,NMC7.MNFOPR.DMA,08/01/2021,5163,
2021,NMC7.MNFOPR.DMA,09/01/2021,5107,
2021,NMC7.MNFOPR.DMA,10/01/2021,5040,
2021,NMC7.MNFOPR.DMA,11/01/2021,5026,
2021,NMC7.MNFOPR.DMA,12/01/2021,4977,
2022,NMC7.MNFOPR.DMA,01/01/2022,4929,
2022,NMC7.MNFOPR.DMA,02/01/2022,4876,
2022,NMC7.MNFOPR.DMA,03/01/2022,4842,
2022,NMC7.MNFOPR.DMA,04/01/2022,4836,
2022,NMC7.MNFOPR.DMA,05/01/2022,4872,
2022,NMC7.MNFOPR.DMA,06/01/2022,4835,
2022,NMC7.MNFOPR.DMA,07/01/2022,4820,
2022,NMC7.MNFOPR.DMA,08/01/2022,4837,
2022,NMC7.MNFOPR.DMA,09/01/2022,4817,
2022,NMC7.MNFOPR.DMA,10/01/2022,4858,
2022,NMC7.MNFOPR.DMA,11/01/2022,4873,
2022,NMC7.MNFOPR.DMA,12/01/2022,4899,
2023,NMC7.MNFOPR.DMA,01/01/2023,4903,
2023,NMC7.MNFOPR.DMA,02/01/2023,4884,
2023,NMC7.MNFOPR.DMA,03/01/2023,4874,
2023,NMC7.MNFOPR.DMA,04/01/2023,4880,
2023,NMC7.MNFOPR.DMA,05/01/2023,4933,
2023,NMC7.MNFOPR.DMA,06/01/2023,4943,
2023,NMC7.MNFOPR.DMA,07/01/2023,4942,
2023,NMC7.MNFOPR.DMA,08/01/2023,4907,
2023,NMC7.MNFOPR.DMA,09/01/2023,4894,
2023,NMC7.MNFOPR.DMA,10/01/2023,4930,
2023,NMC7.MNFOPR.DMA,11/01/2023,4912,
2023,NMC7.MNFOPR.DMA,12/01/2023,4915,
2024,NMC7.MNFOPR.DMA,01/01/2024,4932,
2024,NMC7.MNFOPR.DMA,02/01/2024,4888,
2024,NMC7.MNFOPR.DMA,03/01/2024,4899,
2024,NMC7.MNFOPR.DMA,04/01/2024,4930,
2024,NMC7.MNFOPR.DMA,05/01/2024,4933,
2024,NMC7.MNFOPR.DMA,06/01/2024,4921,
2024,NMC7.MNFOPR.DMA,07/01/2024,4858,
2024,NMC7.MNFOPR.DMA,08/01/2024,4821,
2024,NMC7.MNFOPR.DMA,09/01/2024,4855,
2024,NMC7.MNFOPR.DMA,10/01/2024,4838,
2024,NMC7.MNFOPR.DMA,11/01/2024,4804,
2024,NMC7.MNFOPR.DMA,12/01/2024,4827,
2025,NMC7.MNFOPR.DMA,01/01/2025,4800,
2025,NMC7.MNFOPR.DMA,02/01/2025,4794,
2025,NMC7.MNFOPR.DMA,03/01/2025,4796,
2025,NMC7.MNFOPR.DMA,04/01/2025,4833,
2025,NMC7.MNFOPR.DMA,05/01/2025,4812,
2025,NMC7.MNFOPR.DMA,06/01/2025,4815,
2025,NMC7.MNFOPR.DMA,07/01/2025,4789,
2025,NMC7.MNFOPR.DMA,08/01/2025,4727,
2025,NMC7.MNFOPR.DMA,09/01/2025,4763,
2025,NMC7.MNFOPR.DMA,10/01/2025,4760,
2025,NMC7.MNFOPR.DMA,11/01/2025,4573,
2025,NMC7.MNFOPR.DMA,12/01/2025,4502,
2026,NMC7.MNFOPR.DMA,01/01/2026,4298,
2026,NMC7.MNFOPR.DMA,02/01/2026,4296,
2026,NMC7.MNFOPR.DMA,03/01/2026,4264,
2026,NMC7.MNFOPR.DMA,04/01/2026,4226,
2026,NMC7.MNFOPR.DMA,05/01/2026,4235,
2026,NMC7.MNFOPR.DMA,06/01/2026,4242,
2026,NMC7.MNFOPR.DMA,07/01/2026,4230,
2026,NMC7.MNFOPR.DMA,08/01/2026,4042,
