Year,File Name,File Date,Record Count,Status (Sent or Pending)
2024,NMC7.MSLMB.DMA,08/01/2024,50718,
2024,NMC7.MSLMB.DMA,09/01/2024,51590,
2024,NMC7.MSLMB.DMA,10/01/2024,52087,
2024,NMC7.MSLMB.DMA,11/01/2024,52338,
2024,NMC7.MSLMB.DMA,12/01/2024,52715,
2025,NMC7.MSLMB.DMA,01/01/2025,52791,
2025,NMC7.MSLMB.DMA,02/01/2025,52772,
2025,NMC7.MSLMB.DMA,03/01/2025,52529,
2025,NMC7.MSLMB.DMA,04/01/2025,52310,
2025,NMC7.MSLMB.DMA,05/01/2025,52124,
2025,NMC7.MSLMB.DMA,06/01/2025,52020,
2025,NMC7.MSLMB.DMA,07/01/2025,51930,
2025,NMC7.MSLMB.DMA,08/01/2025,51837,
2025,NMC7.MSLMB.DMA,09/01/2025,51794,
2025,NMC7.MSLMB.DMA,10/01/2025,51515,
2025,NMC7.MSLMB.DMA,11/01/2025,51312,
2025,NMC7.MSLMB.DMA,12/01/2025,51409,
2026,NMC7.MSLMB.DMA,01/01/2026,51319,
2026,NMC7.MSLMB.DMA,02/01/2026,51344,
2026,NMC7.MSLMB.DMA,03/01/2026,51442,
2026,NMC7.MSLMB.DMA,04/01/2026,51544,
2026,NMC7.MSLMB.DMA,05/01/2026,51648,
2026,NMC7.MSLMB.DMA,06/01/2026,51816,
2026,NMC7.MSLMB.DMA,07/01/2026,51958,
2026,NMC7.MSLMB.DMA,08/01/2026,52158,
